timestamp,open,high,low,close,volume
2025-01-27 14:00:00,6059.50,6059.50,6033.50,6035.25,48364
2025-01-27 18:00:00,6035.25,6051.50,6032.25,6043.50,24354
2025-01-27 22:00:00,6043.75,6069.25,6037.00,6067.75,57174
2025-01-28 02:00:00,6067.75,6073.00,6046.00,6055.00,92597
2025-01-28 06:00:00,6054.75,6092.50,6023.50,6090.00,808813
2025-01-28 10:00:00,6090.00,6105.50,6083.75,6091.25,491658
2025-01-28 14:00:00,6087.50,6094.75,6086.50,6091.75,13312
2025-01-28 18:00:00,6092.00,6099.75,6088.75,6094.25,12455
2025-01-28 22:00:00,6094.50,6111.50,6094.50,6101.50,48697
2025-01-29 02:00:00,6101.50,6106.75,6078.75,6085.75,57548
2025-01-29 06:00:00,6085.50,6091.25,6069.25,6070.75,502388
2025-01-29 10:00:00,6071.00,6087.50,6042.25,6076.50,864625
2025-01-29 14:00:00,6066.75,6092.50,6061.50,6089.25,31281
2025-01-29 18:00:00,6089.25,6094.00,6087.00,6090.00,14300
2025-01-29 22:00:00,6090.00,6101.50,6084.75,6090.25,28489
2025-01-30 02:00:00,6090.50,6094.75,6074.25,6090.25,66768
2025-01-30 06:00:00,6090.50,6109.75,6056.50,6083.00,734712
2025-01-30 10:00:00,6083.25,6116.25,6067.75,6093.25,663110
2025-01-30 14:00:00,6108.75,6118.50,6099.25,6117.75,31581
2025-01-30 18:00:00,6117.75,6119.75,6110.75,6113.75,13707
2025-01-30 22:00:00,6114.00,6128.50,6112.50,6124.50,32043
2025-01-31 02:00:00,6124.50,6130.00,6121.00,6127.25,52416
2025-01-31 06:00:00,6127.00,6147.75,6117.00,6139.00,604906
2025-01-31 10:00:00,6139.00,6141.50,6057.75,6065.50,1032698
2025-02-02 14:00:00,5953.75,5976.25,5943.00,5961.50,147496
2025-02-02 18:00:00,5961.75,5962.25,5935.50,5952.25,71218
2025-02-02 22:00:00,5952.00,5988.75,5946.50,5966.75,111663
2025-02-03 02:00:00,5966.50,5988.00,5960.25,5969.75,143952
2025-02-03 06:00:00,5969.50,6038.50,5950.25,6019.25,1223807
2025-02-03 10:00:00,6019.50,6062.00,6006.50,6055.50,533433
2025-02-03 14:00:00,6063.75,6064.25,6035.75,6042.00,26361
2025-02-03 18:00:00,6042.50,6043.25,5988.75,6011.25,52461
2025-02-03 22:00:00,6011.25,6023.00,5994.00,6007.25,61792
2025-02-04 02:00:00,6007.00,6031.25,6004.50,6022.00,76516
2025-02-04 06:00:00,6022.00,6066.75,6018.00,6055.25,611659
2025-02-04 10:00:00,6055.50,6068.75,6042.50,6045.75,427191
2025-02-04 14:00:00,6045.25,6053.00,6039.75,6042.00,21901
2025-02-04 18:00:00,6041.75,6044.75,6032.25,6033.25,18208
2025-02-04 22:00:00,6033.00,6040.25,6020.75,6022.00,53321
2025-02-05 02:00:00,6022.25,6046.25,6020.25,6044.25,68778
2025-02-05 06:00:00,6044.00,6076.75,6029.50,6071.25,599525
2025-02-05 10:00:00,6071.25,6092.00,6066.50,6090.00,376952
2025-02-05 14:00:00,6088.25,6095.75,6086.75,6091.75,15892
2025-02-05 18:00:00,6091.50,6103.00,6090.00,6102.25,13619
2025-02-05 22:00:00,6102.50,6105.00,6092.50,6098.50,32055
2025-02-06 02:00:00,6098.75,6101.50,6086.25,6101.00,63910
2025-02-06 06:00:00,6101.00,6106.25,6085.25,6100.25,486290
2025-02-06 10:00:00,6100.25,6108.50,6070.00,6094.25,499367
2025-02-06 14:00:00,6092.75,6108.25,6091.00,6106.75,13959
2025-02-06 18:00:00,6107.00,6108.00,6098.25,6099.25,9656
2025-02-06 22:00:00,6099.25,6106.75,6094.00,6104.50,23962
2025-02-07 02:00:00,6104.25,6114.75,6087.50,6109.25,82524
2025-02-07 06:00:00,6109.25,6123.25,6046.50,6062.25,991404
2025-02-07 10:00:00,6062.25,6078.50,6041.25,6050.00,492096
2025-02-09 14:00:00,6033.50,6070.00,6031.00,6064.00,45244
2025-02-09 18:00:00,6064.00,6071.50,6060.75,6067.50,18000
2025-02-09 22:00:00,6067.50,6072.50,6062.50,6071.00,26919
2025-02-10 02:00:00,6071.25,6085.75,6069.50,6085.25,48962
2025-02-10 06:00:00,6085.00,6094.50,6067.75,6086.75,478169
2025-02-10 10:00:00,6086.75,6096.00,6083.00,6087.75,339792
2025-02-10 14:00:00,6083.50,6084.00,6072.00,6076.00,21254
2025-02-10 18:00:00,6076.25,6077.75,6068.25,6076.50,15855
2025-02-10 22:00:00,6076.50,6076.75,6062.75,6068.50,28319
2025-02-11 02:00:00,6068.50,6075.25,6058.50,6059.25,57961
2025-02-11 06:00:00,6059.25,6092.00,6057.75,6077.00,481749
2025-02-11 10:00:00,6077.00,6098.75,6074.75,6090.50,378969
2025-02-11 14:00:00,6094.00,6096.50,6086.25,6095.00,20803
2025-02-11 18:00:00,6095.25,6095.75,6085.00,6086.25,11518
2025-02-11 22:00:00,6086.25,6092.25,6075.25,6082.50,24177
2025-02-12 02:00:00,6082.00,6098.00,6024.50,6031.00,163828
2025-02-12 06:00:00,6031.25,6084.50,6020.75,6083.25,827426
2025-02-12 10:00:00,6083.25,6084.75,6064.25,6079.75,436402
2025-02-12 14:00:00,6078.25,6086.75,6076.75,6083.50,17425
2025-02-12 18:00:00,6083.50,6090.25,6079.75,6085.25,13816
2025-02-12 22:00:00,6085.25,6088.50,6053.50,6071.00,47791
2025-02-13 02:00:00,6070.75,6087.25,6063.00,6084.50,93836
2025-02-13 06:00:00,6084.50,6113.75,6070.25,6100.00,651308
2025-02-13 10:00:00,6100.25,6138.00,6088.00,6132.25,621072
2025-02-13 14:00:00,6134.50,6143.50,6131.75,6143.25,21166
2025-02-13 18:00:00,6143.25,6144.75,6139.00,6139.50,12652
2025-02-13 22:00:00,6139.50,6146.75,6132.25,6134.75,40359
2025-02-14 02:00:00,6134.50,6134.75,6121.25,6133.00,66783
2025-02-14 06:00:00,6133.00,6145.25,6125.75,6134.25,469542
2025-02-14 10:00:00,6134.25,6143.00,6128.75,6134.00,354750
2025-02-16 14:00:00,6137.75,6140.50,6131.00,6138.75,19831
2025-02-16 18:00:00,6139.00,6146.50,6138.25,6145.00,11185
2025-02-16 22:00:00,6144.75,6145.50,6138.00,6143.50,14780
2025-02-17 02:00:00,6143.25,6146.00,6141.25,6146.00,12261
2025-02-17 06:00:00,6145.75,6147.25,6136.25,6146.00,39776
2025-02-17 14:00:00,6145.25,6146.00,6137.00,6143.50,15649
2025-02-17 18:00:00,6143.25,6146.00,6141.50,6144.00,10160
2025-02-17 22:00:00,6143.75,6157.00,6143.25,6147.50,36873
2025-02-18 02:00:00,6147.50,6157.75,6144.75,6156.50,38210
2025-02-18 06:00:00,6156.75,6157.25,6127.50,6138.00,498426
2025-02-18 10:00:00,6138.00,6149.50,6118.25,6144.75,451844
2025-02-18 14:00:00,6148.75,6156.00,6146.00,6155.00,16834
2025-02-18 18:00:00,6154.75,6157.00,6151.25,6152.75,13640
2025-02-18 22:00:00,6152.75,6154.75,6148.50,6149.25,26482
2025-02-19 02:00:00,6149.50,6150.00,6131.75,6135.00,65642
2025-02-19 06:00:00,6135.25,6153.75,6129.25,6149.50,459736
2025-02-19 10:00:00,6149.75,6166.50,6140.25,6155.00,443106
2025-02-19 14:00:00,6157.00,6157.75,6146.25,6147.50,20090
2025-02-19 18:00:00,6147.50,6150.00,6143.75,6144.25,17599
2025-02-19 22:00:00,6144.00,6153.00,6141.75,6152.50,28497
2025-02-20 02:00:00,6152.25,6155.00,6141.00,6146.50,47204
2025-02-20 06:00:00,6146.25,6150.50,6102.75,6113.00,769638
2025-02-20 10:00:00,6112.75,6139.75,6109.00,6133.00,454392
2025-02-20 14:00:00,6134.75,6139.75,6132.25,6133.50,15667
2025-02-20 18:00:00,6133.50,6136.25,6129.25,6130.50,11511
2025-02-20 22:00:00,6130.25,6137.75,6127.25,6137.75,30931
2025-02-21 02:00:00,6137.75,6141.75,6132.25,6139.75,47760
2025-02-21 06:00:00,6139.50,6142.50,6066.25,6068.25,812443
2025-02-21 10:00:00,6068.25,6068.75,6024.50,6029.75,912299
2025-02-23 14:00:00,6037.50,6059.25,6034.00,6050.50,46953
2025-02-23 18:00:00,6050.50,6062.50,6049.75,6061.50,21429
2025-02-23 22:00:00,6061.25,6067.50,6041.50,6061.75,67100
2025-02-24 02:00:00,6062.00,6063.00,6053.50,6061.75,65255
2025-02-24 06:00:00,6061.50,6062.50,5994.50,6036.00,977586
2025-02-24 10:00:00,6036.25,6047.00,5996.00,6005.50,557825
2025-02-24 14:00:00,6006.25,6014.00,5995.25,6013.75,45687
2025-02-24 18:00:00,6013.75,6016.00,6005.00,6010.50,21005
2025-02-24 22:00:00,6010.50,6012.25,5979.50,5980.00,84985
2025-02-25 02:00:00,5980.00,6010.75,5977.75,6002.75,99483
2025-02-25 06:00:00,6002.75,6007.75,5924.00,5976.75,1135997
2025-02-25 10:00:00,5976.50,5995.50,5958.50,5979.75,761957
2025-02-25 14:00:00,5987.25,5989.00,5979.75,5981.50,19636
2025-02-25 18:00:00,5981.50,5994.50,5977.50,5994.25,23844
2025-02-25 22:00:00,5994.25,6002.50,5990.00,5997.75,48675
2025-02-26 02:00:00,5998.00,6004.00,5989.00,5993.00,76331
2025-02-26 06:00:00,5992.75,6023.75,5978.25,5983.75,885311
2025-02-26 10:00:00,5983.75,5996.25,5945.50,5990.25,797319
2025-02-26 14:00:00,5981.75,5982.50,5961.00,5970.25,47304
2025-02-26 18:00:00,5970.50,5995.00,5968.50,5990.00,27073
2025-02-26 22:00:00,5990.25,6007.00,5989.50,6005.25,49004
2025-02-27 02:00:00,6005.25,6014.50,5977.50,5986.00,134203
2025-02-27 06:00:00,5986.00,6007.25,5931.50,5960.75,1214123
2025-02-27 10:00:00,5960.50,5978.25,5873.00,5881.00,1033063
2025-02-27 14:00:00,5887.75,5890.00,5859.75,5877.50,51042
2025-02-27 18:00:00,5877.50,5884.00,5858.75,5880.00,54135
2025-02-27 22:00:00,5879.75,5897.00,5869.50,5892.75,69614
2025-02-28 02:00:00,5892.75,5900.50,5881.25,5886.75,119050
2025-02-28 06:00:00,5887.00,5914.25,5857.00,5860.25,1131703
2025-02-28 10:00:00,5860.25,5971.00,5848.00,5958.00,1245311
2025-03-02 14:00:00,5971.00,5984.50,5947.00,5965.25,58488
2025-03-02 18:00:00,5965.00,5979.25,5957.50,5977.25,27443
2025-03-02 22:00:00,5977.25,5982.50,5955.75,5982.00,73528
2025-03-03 02:00:00,5982.00,6000.50,5974.75,5985.25,96002
2025-03-03 06:00:00,5985.25,5997.00,5930.50,5943.25,1033059
2025-03-03 10:00:00,5943.25,5944.75,5821.75,5875.00,1232667
2025-03-03 14:00:00,5869.25,5881.50,5859.50,5861.50,57644
2025-03-03 18:00:00,5861.75,5880.50,5859.75,5877.75,37819
2025-03-03 22:00:00,5877.75,5881.50,5856.50,5863.25,79305
2025-03-04 02:00:00,5863.25,5866.00,5812.00,5820.75,195534
2025-03-04 06:00:00,5820.50,5835.75,5744.00,5786.75,1681650
2025-03-04 10:00:00,5786.75,5875.75,5768.50,5825.00,1193108
2025-03-04 14:00:00,5825.50,5838.00,5808.00,5819.75,56035
2025-03-04 18:00:00,5820.00,5834.00,5807.75,5827.00,54215
2025-03-04 22:00:00,5827.00,5844.25,5817.25,5839.50,72026
2025-03-05 02:00:00,5840.00,5842.75,5783.75,5788.50,173904
2025-03-05 06:00:00,5788.50,5829.50,5750.75,5828.00,1099163
2025-03-05 10:00:00,5828.00,5869.50,5797.75,5845.50,769464
2025-03-05 14:00:00,5847.00,5853.50,5838.00,5843.25,22901
2025-03-05 18:00:00,5843.50,5850.00,5838.75,5843.00,21928
2025-03-05 22:00:00,5843.00,5850.00,5786.25,5792.50,95887
2025-03-06 02:00:00,5792.50,5797.75,5769.25,5779.50,139613
2025-03-06 06:00:00,5779.50,5821.25,5729.00,5749.50,1252177
2025-03-06 10:00:00,5749.25,5771.75,5720.00,5761.25,953270
2025-03-06 14:00:00,5764.25,5774.50,5756.25,5768.75,31504
2025-03-06 18:00:00,5768.75,5774.50,5754.50,5757.00,26504
2025-03-06 22:00:00,5757.25,5773.25,5750.00,5767.75,66199
2025-03-07 02:00:00,5768.00,5786.50,5729.25,5734.50,181196
2025-03-07 06:00:00,5734.25,5778.00,5673.00,5718.50,1167802
2025-03-07 10:00:00,5718.75,5791.00,5718.00,5771.75,770692
2025-03-09 14:00:00,5741.00,5747.50,5710.50,5738.25,78632
2025-03-09 18:00:00,5738.75,5757.75,5737.50,5745.50,33855
2025-03-09 22:00:00,5746.00,5754.00,5703.00,5705.75,68391
2025-03-10 02:00:00,5705.50,5731.50,5687.25,5701.00,149947
2025-03-10 06:00:00,5701.25,5711.25,5640.00,5645.75,1111393
2025-03-10 10:00:00,5645.75,5647.25,5571.50,5628.75,1033418
2025-03-10 14:00:00,5622.50,5625.75,5558.75,5573.50,79228
2025-03-10 18:00:00,5573.50,5637.50,5558.00,5630.50,76624
2025-03-10 22:00:00,5630.25,5644.00,5615.50,5644.00,65498
2025-03-11 02:00:00,5643.75,5651.75,5616.25,5619.25,157337
2025-03-11 06:00:00,5619.25,5635.75,5550.00,5557.25,1121157
2025-03-11 10:00:00,5557.25,5643.75,5534.00,5627.50,969194
2025-03-11 14:00:00,5631.00,5649.50,5626.00,5642.75,2526
2025-03-11 18:00:00,5643.00,5649.75,5636.50,5642.00,2358
2025-03-11 22:00:00,5642.00,5664.25,5628.75,5662.25,3640
2025-03-12 02:00:00,5663.00,5726.75,5657.25,5696.25,9600
2025-03-12 06:00:00,5694.00,5698.00,5601.75,5655.25,24747
2025-03-12 10:00:00,5657.50,5684.75,5643.50,5648.75,16672
2025-03-12 14:00:00,5650.50,5674.75,5646.75,5662.50,3100
2025-03-12 18:00:00,5662.50,5665.25,5628.25,5632.00,6069
2025-03-12 22:00:00,5632.50,5636.50,5611.00,5631.75,15246
2025-03-13 02:00:00,5631.25,5661.00,5623.75,5646.50,16906
2025-03-13 06:00:00,5646.50,5655.00,5576.75,5589.50,45077
2025-03-13 10:00:00,5589.50,5609.75,5559.75,5588.25,51384
2025-03-13 14:00:00,5590.25,5618.25,5589.50,5612.75,7062
2025-03-13 18:00:00,5613.00,5623.25,5610.00,5620.75,5451
2025-03-13 22:00:00,5620.50,5624.00,5604.25,5618.75,7588
2025-03-14 02:00:00,5619.25,5639.25,5610.00,5632.50,20172
2025-03-14 06:00:00,5632.75,5687.25,5618.00,5683.50,91964
2025-03-14 10:00:00,5683.25,5700.75,5664.75,5681.00,86493
2025-03-16 14:00:00,5678.75,5683.75,5654.50,5665.50,18305
2025-03-16 18:00:00,5665.25,5670.00,5659.00,5662.50,9823
2025-03-16 22:00:00,5662.50,5667.25,5651.50,5665.50,19214
2025-03-17 02:00:00,5665.25,5701.50,5662.75,5694.00,53840
2025-03-17 06:00:00,5693.75,5726.25,5684.00,5707.75,376237
2025-03-17 10:00:00,5708.00,5759.75,5701.00,5731.75,335815
2025-03-17 14:00:00,5731.50,5738.25,5724.50,5727.25,18320
2025-03-17 18:00:00,5727.50,5730.00,5707.50,5710.25,19187
2025-03-17 22:00:00,5710.00,5735.50,5709.75,5732.25,29588
2025-03-18 02:00:00,5732.25,5735.25,5704.50,5706.25,77098
2025-03-18 06:00:00,5706.50,5711.25,5650.75,5668.75,607338
2025-03-18 10:00:00,5668.75,5682.50,5652.00,5669.75,431397
2025-03-18 14:00:00,5670.50,5689.50,5660.50,5686.25,26218
2025-03-18 18:00:00,5686.00,5686.75,5674.75,5676.00,20738
2025-03-18 22:00:00,5676.00,5681.50,5657.50,5673.50,37199
2025-03-19 02:00:00,5673.00,5688.50,5668.25,5680.25,66627
2025-03-19 06:00:00,5680.50,5723.25,5675.75,5709.50,453468
2025-03-19 10:00:00,5709.50,5770.50,5682.00,5729.75,725261
2025-03-19 14:00:00,5731.75,5752.75,5729.00,5751.25,18806
2025-03-19 18:00:00,5751.00,5760.00,5746.00,5756.00,17934
2025-03-19 22:00:00,5756.25,5758.75,5748.75,5753.75,30097
2025-03-20 02:00:00,5754.00,5754.50,5682.50,5702.00,150052
2025-03-20 06:00:00,5702.25,5765.25,5684.50,5717.50,716109
2025-03-20 10:00:00,5717.25,5731.00,5695.00,5716.50,573203
2025-03-20 14:00:00,5715.25,5722.75,5706.25,5719.50,16590
2025-03-20 18:00:00,5719.25,5723.75,5709.50,5710.50,19758
2025-03-20 22:00:00,5710.50,5717.25,5684.00,5691.75,50390
2025-03-21 02:00:00,5691.75,5705.00,5664.50,5665.75,94101
2025-03-21 06:00:00,5665.75,5710.00,5651.25,5709.50,759495
2025-03-21 10:00:00,5709.75,5722.25,5687.75,5720.00,524872
2025-03-23 14:00:00,5740.00,5757.25,5739.00,5755.50,51598
2025-03-23 18:00:00,5755.50,5757.50,5751.50,5754.50,20060
2025-03-23 22:00:00,5754.50,5778.75,5754.50,5776.25,44388
2025-03-24 02:00:00,5776.25,5788.00,5768.50,5786.50,93421
2025-03-24 06:00:00,5786.50,5819.25,5776.00,5805.75,595655
2025-03-24 10:00:00,5806.00,5825.50,5795.00,5813.00,533513
2025-03-24 14:00:00,5813.00,5815.25,5806.75,5814.25,22429
2025-03-24 18:00:00,5814.00,5816.00,5805.75,5806.50,18832
2025-03-24 22:00:00,5806.25,5813.75,5802.25,5805.75,31778
2025-03-25 02:00:00,5805.75,5834.00,5802.75,5827.00,81476
2025-03-25 06:00:00,5827.00,5837.25,5812.25,5822.25,455309
2025-03-25 10:00:00,5822.25,5832.25,5809.50,5832.00,406185
2025-03-25 14:00:00,5831.00,5836.50,5828.75,5834.25,14148
2025-03-25 18:00:00,5834.25,5834.25,5823.00,5826.25,17944
2025-03-25 22:00:00,5826.00,5828.50,5816.25,5818.50,29402
2025-03-26 02:00:00,5818.75,5831.50,5813.75,5829.50,64507
2025-03-26 06:00:00,5829.50,5834.50,5764.00,5765.75,723842
2025-03-26 10:00:00,5765.75,5773.50,5743.00,5754.75,564219
2025-03-26 14:00:00,5737.25,5754.75,5730.00,5750.25,41555
2025-03-26 18:00:00,5750.50,5769.50,5749.25,5768.00,26770
2025-03-26 22:00:00,5767.75,5772.75,5743.00,5764.00,54920
2025-03-27 02:00:00,5764.25,5770.00,5744.75,5752.00,77161
2025-03-27 06:00:00,5752.00,5779.75,5720.00,5736.75,723896
2025-03-27 10:00:00,5736.75,5771.25,5733.75,5741.25,586517
2025-03-27 14:00:00,5741.75,5744.75,5727.75,5741.00,17192
2025-03-27 18:00:00,5741.00,5745.50,5737.25,5743.50,19802
2025-03-27 22:00:00,5743.75,5747.75,5711.50,5725.75,57976
2025-03-28 02:00:00,5725.75,5739.75,5712.00,5712.00,82231
2025-03-28 06:00:00,5712.25,5734.75,5631.00,5632.00,948879
2025-03-28 10:00:00,5632.00,5636.50,5602.25,5602.50,697323
2025-03-30 14:00:00,5590.00,5600.00,5574.25,5580.25,68837
2025-03-30 18:00:00,5580.75,5592.25,5574.25,5587.25,39095
2025-03-30 22:00:00,5587.00,5591.75,5572.25,5573.00,76905
2025-03-31 02:00:00,5573.00,5577.75,5552.00,5574.25,116635
2025-03-31 06:00:00,5574.25,5611.75,5533.75,5598.50,892804
2025-03-31 10:00:00,5598.75,5672.75,5592.25,5644.50,901558
2025-03-31 14:00:00,5644.25,5645.75,5620.25,5626.25,43017
2025-03-31 18:00:00,5626.00,5642.00,5619.25,5634.00,31408
2025-03-31 22:00:00,5634.00,5661.50,5631.50,5653.75,62676
2025-04-01 02:00:00,5653.75,5663.50,5618.00,5634.75,123855
2025-04-01 06:00:00,5635.00,5694.75,5600.25,5671.75,914488
2025-04-01 10:00:00,5671.75,5679.75,5625.75,5672.25,635578
2025-04-01 14:00:00,5672.00,5695.75,5662.50,5665.50,35913
2025-04-01 18:00:00,5665.50,5672.25,5663.50,5668.75,18161
2025-04-01 22:00:00,5668.75,5673.00,5652.25,5657.25,46284
2025-04-02 02:00:00,5657.25,5663.25,5612.00,5624.50,124266
2025-04-02 06:00:00,5624.50,5725.50,5610.75,5721.50,831288
2025-04-02 10:00:00,5721.75,5773.25,5566.25,5584.50,931636
2025-04-02 14:00:00,5550.50,5557.75,5481.00,5531.75,141714
2025-04-02 18:00:00,5532.00,5564.75,5531.50,5556.25,66992
2025-04-02 22:00:00,5556.50,5562.00,5523.50,5551.50,97767
2025-04-03 02:00:00,5551.25,5556.50,5495.50,5497.25,162392
2025-04-03 06:00:00,5497.00,5540.50,5455.00,5494.75,1092016
2025-04-03 10:00:00,5494.75,5504.25,5415.25,5421.00,784565
2025-04-03 14:00:00,5423.00,5435.00,5407.50,5423.50,43496
2025-04-03 18:00:00,5423.50,5429.25,5383.00,5385.25,60354
2025-04-03 22:00:00,5385.25,5430.00,5380.50,5391.25,128250
2025-04-04 02:00:00,5391.50,5395.75,5210.50,5303.50,553345
2025-04-04 06:00:00,5303.75,5322.00,5153.50,5174.00,1484215
2025-04-04 10:00:00,5174.25,5212.25,5074.00,5096.75,1176745
2025-04-06 14:00:00,5007.00,5007.00,4832.00,4934.00,222213
2025-04-06 18:00:00,4933.75,4995.50,4903.25,4926.75,142368
2025-04-06 22:00:00,4927.50,4968.75,4842.50,4926.50,256405
2025-04-07 02:00:00,4926.25,5040.00,4895.00,5011.75,380384
2025-04-07 06:00:00,5012.50,5286.50,4867.00,5007.25,1623507
2025-04-07 10:00:00,5007.00,5158.00,5006.25,5118.00,877575
2025-04-07 14:00:00,5126.50,5174.00,5115.00,5140.50,56801
2025-04-07 18:00:00,5140.50,5187.00,5126.00,5166.00,74110
2025-04-07 22:00:00,5166.00,5191.50,5141.50,5181.00,105050
2025-04-08 02:00:00,5180.50,5248.00,5151.75,5223.50,180298
2025-04-08 06:00:00,5223.25,5305.25,5121.50,5123.75,981992
2025-04-08 10:00:00,5123.25,5142.75,4940.50,5012.25,913412
2025-04-08 14:00:00,5006.25,5014.50,4920.00,4931.75,91093
2025-04-08 18:00:00,4931.75,4999.50,4885.00,4902.50,108843
2025-04-08 22:00:00,4903.00,5057.50,4871.75,5029.50,183317
2025-04-09 02:00:00,5029.00,5041.75,4901.75,4962.75,231431
2025-04-09 06:00:00,4962.50,5087.25,4962.50,5062.75,728811
2025-04-09 10:00:00,5062.75,5520.00,5025.00,5513.50,1522087
2025-04-09 14:00:00,5502.50,5528.75,5475.50,5496.50,64882
2025-04-09 18:00:00,5496.50,5506.75,5441.00,5451.00,64991
2025-04-09 22:00:00,5451.25,5487.75,5359.50,5372.50,150327
2025-04-10 02:00:00,5372.00,5427.00,5360.00,5385.50,204803
2025-04-10 06:00:00,5385.50,5405.00,5146.75,5249.25,971455
2025-04-10 10:00:00,5249.00,5351.75,5180.25,5304.50,919590
2025-04-10 14:00:00,5299.25,5330.50,5206.00,5231.75,63803
2025-04-10 18:00:00,5230.75,5320.00,5223.00,5307.75,58691
2025-04-10 22:00:00,5308.25,5379.00,5257.25,5276.25,137558
2025-04-11 02:00:00,5276.25,5359.00,5264.50,5307.25,140508
2025-04-11 06:00:00,5307.50,5381.25,5251.50,5369.75,668782
2025-04-11 10:00:00,5370.00,5418.25,5340.25,5395.75,603885
2025-04-13 14:00:00,5452.50,5474.75,5410.00,5426.75,54072
2025-04-13 18:00:00,5426.50,5457.25,5415.50,5454.50,34847
2025-04-13 22:00:00,5454.50,5473.75,5441.75,5468.00,48138
2025-04-14 02:00:00,5468.00,5483.50,5445.00,5480.25,78116
2025-04-14 06:00:00,5480.25,5497.75,5391.00,5407.75,597639
2025-04-14 10:00:00,5408.00,5479.00,5405.50,5432.25,429415
2025-04-14 14:00:00,5431.75,5438.00,5413.00,5434.25,22451
2025-04-14 18:00:00,5434.00,5443.00,5425.25,5436.25,17421
2025-04-14 22:00:00,5436.25,5463.75,5425.00,5451.75,52739
2025-04-15 02:00:00,5451.50,5459.00,5413.00,5433.75,76836
2025-04-15 06:00:00,5433.75,5485.00,5433.00,5442.00,543896
2025-04-15 10:00:00,5442.00,5451.25,5419.50,5425.50,396402
2025-04-15 14:00:00,5403.75,5403.75,5367.25,5377.50,35142
2025-04-15 18:00:00,5377.75,5390.75,5373.75,5376.25,22250
2025-04-15 22:00:00,5376.25,5425.00,5340.00,5389.50,108802
2025-04-16 02:00:00,5389.75,5405.50,5373.25,5376.00,83417
2025-04-16 06:00:00,5376.00,5401.00,5346.00,5358.25,531134
2025-04-16 10:00:00,5358.25,5366.50,5251.00,5299.50,700747
2025-04-16 14:00:00,5308.00,5330.75,5293.25,5329.00,36437
2025-04-16 18:00:00,5328.50,5347.00,5322.75,5345.00,27423
2025-04-16 22:00:00,5345.00,5371.25,5342.25,5345.50,58060
2025-04-17 02:00:00,5345.75,5359.00,5318.50,5334.00,105075
2025-04-17 06:00:00,5334.00,5351.50,5285.50,5346.75,640351
2025-04-17 10:00:00,5346.75,5359.50,5304.25,5326.50,430172
2025-04-20 14:00:00,5283.75,5306.75,5279.00,5286.00,28626
2025-04-20 18:00:00,5286.00,5288.00,5259.25,5268.75,31785
2025-04-20 22:00:00,5268.75,5278.00,5252.00,5258.00,21882
2025-04-21 02:00:00,5258.25,5270.00,5238.00,5255.00,45759
2025-04-21 06:00:00,5254.75,5262.50,5151.75,5156.25,498793
2025-04-21 10:00:00,5156.25,5193.00,5127.25,5184.00,510762
2025-04-21 14:00:00,5182.50,5209.25,5171.75,5206.00,28328
2025-04-21 18:00:00,5205.75,5224.25,5198.00,5204.00,31123
2025-04-21 22:00:00,5204.00,5254.50,5201.25,5236.75,56378
2025-04-22 02:00:00,5236.75,5239.00,5216.50,5238.25,61035
2025-04-22 06:00:00,5238.25,5339.25,5236.00,5321.00,694646
2025-04-22 10:00:00,5321.25,5332.50,5262.25,5314.50,629666
2025-04-22 14:00:00,5379.75,5424.00,5377.75,5397.25,85059
2025-04-22 18:00:00,5397.00,5403.00,5378.00,5398.50,28782
2025-04-22 22:00:00,5398.50,5434.25,5388.00,5425.00,60530
2025-04-23 02:00:00,5425.25,5456.75,5418.25,5455.25,99108
2025-04-23 06:00:00,5455.50,5499.75,5385.00,5428.00,931849
2025-04-23 10:00:00,5427.75,5441.75,5383.75,5413.00,544613
2025-04-23 14:00:00,5409.00,5421.00,5388.75,5411.50,22480
2025-04-23 18:00:00,5411.50,5413.75,5383.25,5394.50,21684
2025-04-23 22:00:00,5394.50,5399.50,5355.25,5365.00,62112
2025-04-24 02:00:00,5364.50,5409.75,5364.50,5404.75,110662
2025-04-24 06:00:00,5404.75,5504.50,5398.50,5500.00,644759
2025-04-24 10:00:00,5500.25,5541.50,5485.75,5519.75,484239
2025-04-24 14:00:00,5529.00,5543.00,5517.75,5540.50,25254
2025-04-24 18:00:00,5540.25,5553.00,5520.25,5533.00,36936
2025-04-24 22:00:00,5533.00,5549.25,5523.00,5532.25,46277
2025-04-25 02:00:00,5532.50,5536.50,5486.75,5496.25,104574
2025-04-25 06:00:00,5496.00,5535.50,5480.25,5534.75,543353
2025-04-25 10:00:00,5534.75,5562.25,5511.25,5552.50,509808
2025-04-27 14:00:00,5544.00,5547.50,5519.50,5521.50,21944
2025-04-27 18:00:00,5521.75,5528.75,5516.25,5521.00,18673
2025-04-27 22:00:00,5521.00,5544.00,5516.50,5540.25,34387
2025-04-28 02:00:00,5540.50,5554.50,5530.00,5552.00,60910
2025-04-28 06:00:00,5552.25,5578.75,5499.75,5507.50,583255
2025-04-28 10:00:00,5507.50,5565.75,5492.00,5545.50,414345
2025-04-28 14:00:00,5543.00,5560.00,5537.50,5558.50,15529
2025-04-28 18:00:00,5558.25,5573.75,5555.25,5557.25,19035
2025-04-28 22:00:00,5557.25,5573.75,5552.25,5566.25,29494
2025-04-29 02:00:00,5566.50,5567.75,5533.25,5536.50,81166
